state	county	fips	trump16	trump16_pct	clinton16	clinton16_pct	otherpres16	otherpres16_pct	romney12	romney12_pct	obama12	obama12_pct	otherpres12	otherpres12_pct	senaterace16	houserace16	govrace16	total_population	cvap	voterturnout16_pct	voterturnout12_pct	voterturnout_pct_diff	white_pct	nonwhite_pct	black_pct	hispanic_pct	foreignborn_pct	female_pct	age29andunder_pct	age65andolder_pct	median_hh_inc	clf_unemploy_pct	lesshs_pct	lesscollege_pct	rural_pct	RepWon16
Illinois	Greene	17061	4145	74.2166517457475	1205	21.5756490599821	235	4.20769919427037	3451	61.3838491639986	2023	35.9836357168268	148	2.63251511917467	Race	Race	No Race	13390	10470	53.3428844317096	53.6962750716332	-0.353390639923589	96.8185212845407	3.18147871545929	1.09783420463032	1.11277072442121	0.560119492158327	49.4100074682599	34.8394324122479	18.4167289021658	42880	7.91862284820031	13.8844727080021	88.8394276629571	70.8483364539824	1
Illinois	Grundy	17063	13454	57.8990403236218	8065	34.7075784309506	1718	7.39338124542755	11343	53.3938994539635	9451	44.4878553944643	450	2.11824515157221	Race	Race	No Race	50338	36790	63.161185104648	57.7439521609133	5.4172329437347	87.4349398069053	12.5650601930947	1.41642496722158	9.10644046247368	3.87579959473956	49.9920537168739	39.7830664706583	12.8570860979777	67162	7.45289495766267	7.0574379416561	78.2267318958749	24.3752871382059	1
Illinois	Hamilton	17065	3206	76.9563130100816	802	19.2510801728277	158	3.79260681709073	2566	65.1103780766303	1269	32.199949251459	106	2.68967267191068	Race	Race	No Race	8251	6400	65.09375	61.578125	3.51562500000001	99.0183008120228	0.981699187977213	0.496909465519331	0.266634347351836	0.242394861228942	50.963519573385	34.58974669737	20.1793721973094	45076	4.2627345844504	10.2104173853053	84.2704380820973	68.0974340782784	1
Illinois	Hancock	17067	6430	70.4966560684136	2139	23.45137594562	552	6.05196798596645	5271	57.8531445505433	3650	40.0614641641971	190	2.08539128525958	Race	Race	No Race	18633	14675	62.1533219761499	62.0851788756388	0.0681431005110653	96.6081683035475	3.39183169645253	0.488380829710728	1.35780604304191	1.05726399398916	50.2656577040734	32.7376160575323	22.5782214350883	50077	6.78991966545615	7.4642431466031	80.4007747318236	70.9746649916248	1
Illinois	Hardin	17069	1653	76.9553072625698	420	19.5530726256983	75	3.49162011173184	1535	65.8798283261803	742	31.8454935622318	53	2.27467811158798	Race	Race	No Race	4173	3425	62.7153284671533	68.029197080292	-5.31386861313868	92.7869638150012	7.2130361849988	2.75581116702612	1.70141385094656	0.718907260963336	49.0534387730649	27.9175653007429	17.8049364965253	39926	18.0641530669668	16.8377164849262	88.6786401539448	100	1
Illinois	Henderson	17071	2155	61.2563956793633	1155	32.8311540648096	208	5.91245025582717	1541	43.1894618834081	1978	55.4372197309417	49	1.37331838565022	Race	Race	No Race	6966	5595	62.8775692582663	63.7712243074173	-0.893655049151036	96.5116279069767	3.48837209302326	0.100488084984209	1.44989951191502	1.14843525696239	50.947459086994	30.7349985644559	23.3132357163365	46216	7.50843644544432	11.1067809820733	86.730319563523	99.658982403492	1
Illinois	Henry	17073	13985	56.7503956498803	8871	35.9980521852047	1787	7.25155216491499	11583	47.6235506948442	12332	50.7030671819752	407	1.67338212318066	Race	Race	No Race	49681	37600	65.5398936170213	64.686170212766	0.853723404255319	90.946236992009	9.05376300799098	1.75721100621968	5.44675026670156	2.72941365914535	50.2989070268312	35.5326986171776	18.5402870312594	54757	5.27176802584761	11.0988404196576	78.7294021912872	50.275323852157	1
Illinois	Iroquois	17075	9750	74.6325780771586	2504	19.1671769748928	810	6.20024494794856	9120	71.3391739674593	3413	26.6974342928661	251	1.96339173967459	Race	Race	No Race	28814	21870	59.73479652492	58.4545038866027	1.28029263831733	90.8273755813146	9.17262441868536	1.18692302353023	6.34066773096411	3.16512806274728	51.2667453321302	34.6220587214548	20.5351565211356	47823	6.71793079342887	11.2842769777076	85.3817320970606	71.7410323709536	1
Illinois	Jackson	17077	10843	44.0467969289515	11634	47.2600235609538	2140	8.69317951009465	9864	41.0794602698651	13319	55.4680992836915	829	3.45244044644345	Race	Race	No Race	59188	46120	53.3759757155247	52.0641803989592	1.31179531656548	74.9797256200581	25.0202743799419	14.0856254646212	4.15624788808542	5.96911536122187	49.8496316820977	49.10116915591	13.1141447590728	33845	9.02255639097744	7.74427089271463	64.0947440428685	37.1666279185626	0
Illinois	Jasper	17079	3975	77.3948598130841	924	17.9906542056075	237	4.61448598130841	3514	69.6807455879437	1436	28.4751140194329	93	1.84414039262344	Race	Race	No Race	9592	7350	69.8775510204082	68.6122448979592	1.26530612244898	97.3936613844871	2.60633861551293	0.667222685571309	1.28231859883236	0.927856547122602	50.208507089241	35.3211009174312	17.9003336113428	56305	4.03771264603402	9.85663082437276	81.7353643966547	69.8597648999794	1
Illinois	Jefferson	17081	11695	68.7981645979175	4425	26.0309429966469	879	5.17089240543561	9811	60.1164215686275	6089	37.3100490196078	420	2.57352941176471	Race	Race	No Race	38523	29855	56.9385362585831	54.6642103500251	2.27432590855803	86.0940217532383	13.9059782467617	8.24961711185525	2.3310749422423	1.71326220699322	48.8305687511357	36.4483555278665	17.7530306570101	43467	9.39657591916924	14.1466144376049	83.5702294348069	58.7709583537229	1
Illinois	Jersey	17083	7748	70.4940405786553	2679	24.3744882176326	564	5.13147120371213	6039	60.6386183351742	3667	36.8209659604378	253	2.54041570438799	Race	Race	No Race	22441	17495	62.8236639039726	56.9248356673335	5.89882823663903	96.2033777460897	3.79662225391026	0.285192281983869	1.26999688070942	1.26554075130342	50.9513836281806	36.4867875763112	17.5972550242859	52738	7.8537821208831	8.81762228701004	81.6196954972465	60.5699369153796	1
Illinois	Jo Daviess	17085	6121	54.0056467266631	4462	39.3682724545615	751	6.62608081877537	5534	48.4206842243416	5667	49.584390585353	228	1.99492519030536	Race	Race	No Race	22186	17600	64.3977272727273	64.9375	-0.539772727272734	94.9698007752637	5.03019922473632	0.401153880825746	2.93879022807176	2.93428288109619	49.6754710177589	30.9068782114847	24.4072838727125	54702	4.88978306508048	8.04004668017935	75.8982863460475	72.590175500485	1
Illinois	Johnson	17087	4649	76.3507965183117	1142	18.7551322056167	298	4.8940712760716	3963	69.8695345557123	1572	27.7150916784203	137	2.41537376586742	Race	Race	No Race	12866	10460	58.2122370936902	54.225621414914	3.98661567877628	85.9863205347427	14.0136794652573	9.44349448157936	3.38877662055029	1.24358775066066	43.0903155603917	33.8799937820612	19.026892585108	44179	8.85438522870331	16.6256552904675	83.3315502300203	100	1
Illinois	Kane	17089	82734	41.5093771636714	103665	52.0108973780066	12915	6.47972545832204	88335	48.6313738012134	90332	49.7307891346715	2975	1.63783706411513	Race	Race	No Race	526615	328655	60.6453575938294	55.2682904565578	5.3770671372716	57.9833464675332	42.0166535324668	5.35628495200479	31.3538353446066	18.2805275201048	50.2686022995927	41.8368257645528	11.7381768464628	71602	6.89197953448152	16.8754395804955	67.8958598565447	3.5583355490045	0
Illinois	Kankakee	17091	25129	53.1212345418032	18971	40.1035831307473	3205	6.77518232744953	23136	50.8382957217254	21595	47.4521523215188	778	1.70955195675581	Race	Race	No Race	111493	81290	58.192889654324	55.9835158076024	2.2093738467216	72.3265137721651	27.6734862278349	15.0529629662849	9.84366731543684	5.18507888387612	50.8955719193133	40.6429103172396	14.9892818383217	54697	8.42453364515009	12.6577763143453	81.0421468554495	24.4568043790602	1
Illinois	Kendall	17093	24961	46.7023406365184	24884	46.5582726813479	3602	6.7393866821337	24047	50.844698171054	22471	47.5124220319273	777	1.64287979701871	Race	Race	No Race	121452	80660	66.2620877758492	58.6350111579469	7.6270766179023	71.9551757072753	28.0448242927247	6.36053749629483	16.9680202878503	8.96403517438988	50.5541283799361	43.2104864473208	8.77548331851266	85736	5.32038776220075	6.82833859095689	65.7281808622503	10.4195718867661	1
Illinois	Knox	17095	10737	48.2713662725352	10083	45.3311154070944	1423	6.39751832037045	9408	40.4158432855056	13451	57.7841738981012	419	1.79998281639316	Race	Race	No Race	51752	40720	54.6242632612967	57.1660117878193	-2.5417485265226	83.7764724068635	16.2235275931365	8.19871695779873	5.36790848662854	2.83853764105735	49.4125830885763	35.7918534549389	19.581851909105	40605	6.81540342298289	12.0022185246811	81.9301164725458	24.3201874563011	1
Illinois	Lake	17097	109767	36.164667896679	171095	56.3702556668424	22658	7.46507643647865	129764	45.1364033211243	153757	53.4819978225557	3972	1.38159885631998	Race	Race	No Race	702890	462020	65.6941257954201	62.2252283450933	3.46889745032682	63.3766307672609	36.6233692327391	6.63944571696852	20.8578867248076	18.4108466474128	50.0789597234276	40.9384114157265	12.1898163297244	79886	6.9611892787345	10.1948426220168	56.3038423062229	1.26730370652573	0
Illinois	LaSalle	17099	26689	53.6537804314175	19543	39.2879400116599	3511	7.05827955692258	23256	49.2096743477433	23073	48.8224465181235	930	1.96787913413318	Race	Race	No Race	111935	85480	58.1925596630791	55.2866167524567	2.90594291062236	86.5287890293474	13.4712109706526	2.34868450439987	9.04632152588556	3.31263679814178	49.7922901684013	36.2647965337026	17.5065886451959	51684	9.57820108851332	11.5567824356423	83.0365282146755	30.2148800955023	1
Illinois	Lawrence	17101	4521	74.187725631769	1290	21.168362323597	283	4.64391204463407	3857	64.4014025713809	2011	33.5782267490399	121	2.02037067957923	Race	Race	No Race	16582	13090	46.5546218487395	45.7524828113063	0.802139037433157	77.1499216017368	22.8500783982632	16.2344711132553	4.86069231697021	2.65951031238693	44.0055481847787	36.0028947051019	16.728983234833	42650	5.60638504963987	21.9435477195596	89.8518334574952	58.0169904354542	1
Illinois	Lee	17103	8612	55.6007489185874	5528	35.6898444057073	1349	8.70940667570534	8059	52.6697601463957	6937	45.3369060845696	305	1.9933337690347	Race	Race	No Race	34718	27215	56.9134668381407	56.2226713209627	0.690795517178032	87.0441845728441	12.9558154271559	5.03485223803214	5.72901664842445	2.71617028630682	47.1628550031684	34.4403479463103	17.4520421683277	55067	6.41291108404385	11.7244709101151	82.28856522089	53.2125114484749	1
Illinois	Livingston	17105	10208	66.8544108978977	4023	26.3475014735739	1038	6.79808762852839	9753	64.851386395372	5020	33.3798789813152	266	1.76873462331272	Race	Race	No Race	37278	28760	53.0910987482615	52.2913769123783	0.799721835883176	89.2537153280755	10.7462846719245	4.32963141799453	4.297440849831	1.79462417511669	49.1764579644831	36.2653575835613	17.3373035034068	54074	6.11338398597312	11.7295078823214	84.7876951401941	40.803594351733	1
Illinois	Logan	17107	8181	65.9704862511088	3313	26.7155874526248	907	7.31392629626643	7844	65.079233385879	3978	33.0042313117066	231	1.91653530241434	Race	Race	No Race	29820	23970	51.735502711723	50.2836879432624	1.45181476846058	79.1750503018109	20.8249496981891	10.1576123407109	3.33668678739101	1.71361502347418	49.1683433936955	36.6297786720322	16.9584171696848	52676	7.11230793600507	12.6109361580303	81.6251550720489	39.8647087939284	1
Illinois	McDonough	17109	6795	51.9019248395967	5288	40.3910785212343	1009	7.70699663916896	6147	49.3576361008511	5967	47.9123173277662	340	2.73004657138269	Race	Race	No Race	31727	25625	51.0907317073171	48.6009756097561	2.48975609756097	88.3254010779462	11.6745989220538	5.16909887477543	2.66965045544804	3.98083651148864	50.6161944085479	48.9992750654017	15.0880953131402	41484	9.31989924433249	7.21379460875259	66.4574920877442	29.5044768796762	1
Illinois	McHenry	17111	71612	50.5199294532628	60803	42.894532627866	9335	6.58553791887125	71598	53.4936194375542	59797	44.6766384746421	2449	1.82974208780371	Race	Race	No Race	307083	217245	65.2489125181247	61.6097033303413	3.63920918778339	82.3230201606732	17.6769798393268	1.22409902208849	12.2856035664625	9.25287300176174	50.1857803916205	38.6950759240987	12.1586020717526	79836	6.53530011842923	7.38789386157265	66.7534964949202	9.87854644383988	1
Illinois	McLean	17113	37237	46.6424500532348	36196	45.3385106782739	6402	8.01903926849126	39947	54.4370554086833	31883	43.4479845193644	1552	2.11496007195225	Race	Race	No Race	173254	128105	62.3199718980524	57.2826977869716	5.03727411108076	79.9600586422247	20.0399413577753	7.96749281401872	4.6792570445704	6.70114398513166	51.3229131794937	46.4237477922588	11.4081060177543	63420	4.6578391703679	4.36442832608967	55.4701666522753	16.4968273063949	1
Illinois	Macon	17115	26866	55.9009571369122	18343	38.1668747399084	2851	5.93216812317936	25309	51.7577046565369	22780	46.5858197509151	810	1.6564755925479	Race	Race	No Race	108404	82940	57.945502773089	58.9570774053533	-1.01157463226429	76.962104719383	23.037895280617	14.0253127190879	2.10785579867902	2.2702114313125	52.0737242168186	37.68218884912	17.7511899929892	47477	10.1079817432929	10.384402468169	77.1937404641994	15.2616279069767	1
Illinois	Macoupin	17117	14322	64.0518783542039	6689	29.9150268336315	1349	6.03309481216458	10946	52.0990004759638	9464	45.0452165635412	600	2.855782960495	Race	Race	No Race	46482	36315	61.5723530221671	57.854880903208	3.71747211895911	96.4287250978874	3.57127490211265	0.546448087431694	1.04556602555828	0.619594681812314	50.6497138677337	35.0114022632417	18.7126199389011	52337	9.36571502389872	10.0443357284819	81.7520256841462	58.5135559510102	1
Illinois	Madison	17119	70490	54.1485185782653	50587	38.8595702839936	9102	6.99191113774111	60608	49.4868256676982	58922	48.1101957166069	2943	2.40297861569489	Race	Race	No Race	266759	204680	63.6012311901505	59.8363298807895	3.76490130936095	85.7912947641879	14.2087052358121	8.22540195457323	3.04881934630134	2.28745796767869	51.1056796584183	38.0778155563636	15.6485816785938	54573	8.19407916425521	7.44074178873822	74.3355897525194	13.3406614627045	1
Illinois	Marion	17121	11859	69.456483542228	4369	25.588614267307	846	4.95490219046503	9248	58.6653133722405	6225	39.4887084496321	291	1.84597817812738	Race	Race	No Race	38503	29430	58.0156303092083	53.5643900781515	4.45124023105674	91.7305145053632	8.26948549463678	3.51660909539516	1.78427654987923	1.34534971300938	51.1103030932655	36.7997298911773	18.437524348752	43427	9.06943027439188	11.5338255235799	84.9706192556878	45.0566726677993	1
Illinois	Marshall	17123	3785	63.2520053475936	1789	29.8963903743315	410	6.85160427807487	3290	56.2393162393162	2455	41.965811965812	105	1.79487179487179	Race	Race	No Race	12060	9535	62.7582590456214	61.3529103303618	1.40534871525956	95.0414593698176	4.95854063018243	0.364842454394693	3.06799336650083	1.64179104477612	50.1824212271973	32.7114427860697	22.1310116086235	54189	5.91983900721114	8.16491511721908	83.8664972860607	100	1
Illinois	Mason	17125	4058	62.5655257477644	2014	31.0514955288313	414	6.38297872340426	3265	52.0567602040816	2867	45.7110969387755	140	2.23214285714286	Race	Race	No Race	13931	10935	59.3141289437586	57.3571101966164	1.9570187471422	96.690833393152	3.30916660684804	0.746536501327974	1.00495298255689	1.01930945373627	50.3194314837413	32.9409231210968	20.4579714306224	43125	10.1111934766494	12.7229012222	85.6942496493689	77.4853402427383	1
Illinois	Massac	17127	4846	72.5123447553494	1558	23.3128834355828	279	4.17477180906778	4278	65.8660508083141	2092	32.2093918398768	125	1.92455735180908	Race	Race	No Race	14883	11585	57.6866637893828	56.0638757013379	1.62278808804488	88.9471208761674	11.0528791238326	6.41671705973258	2.55996774843782	1.0078613182826	52.5969226634415	34.0388362561312	20.5469327420547	42706	7.80771092111631	15.0279700388736	86.6691950317626	50.5087821634584	1
Illinois	Menard	17129	4231	64.9424405218726	1817	27.8894858019954	467	7.168073676132	3948	64.1846854170054	2100	34.1407901154284	103	1.67452446756625	Race	Race	No Race	12576	9705	67.1303451828954	63.3797011849562	3.75064399793921	95.9764631043257	4.0235368956743	0.691793893129771	1.37563613231552	0.691793893129771	51.160941475827	34.7169211195929	18.1138676844784	60420	5.70067609096497	8.0535390199637	76.0775862068966	75.6946084218811	1
Illinois	Mercer	17131	4807	56.3870967741935	3071	36.0234604105572	647	7.58944281524927	3876	45.4183266932271	4507	52.8122802906023	151	1.76939301617061	Race	Race	No Race	15971	12440	68.5289389067524	68.6012861736334	-0.0723472668810246	96.0177822302924	3.98221776970759	0.544737336422265	2.10381316135496	1.25226973890176	50.4289023855738	33.7549308120969	20.280508421514	55750	6.14364364364364	8.10596026490066	82.4724061810155	77.7595229402458	1
Illinois	Monroe	17133	12629	65.2526609486411	5535	28.5987392787021	1190	6.14859977265682	10888	62.4598439651216	6215	35.6528223955943	329	1.88733363928408	Race	Race	No Race	33703	25835	74.9138765240952	67.4743564931295	7.43952003096575	96.6649853128802	3.33501468711984	0.293742396819274	1.46871198409637	1.5369551671958	50.9390855413465	35.0562264486841	16.0163783639439	72956	4.61260669730795	4.60682744565217	70.219089673913	41.3599538792973	1
Illinois	Montgomery	17135	8630	66.4971490214209	3504	26.9995376791493	844	6.5033132994298	6776	55.8476881233001	5058	41.6879584603973	299	2.46435341630265	Race	Race	No Race	29301	23305	55.687620682257	52.0617893155975	3.62583136665951	88.7956042455889	11.2043957544111	8.00996553018668	1.69960069622197	0.999965871471963	47.7560492815945	34.5824374594724	18.5488549878844	45173	5.67796610169492	13.970132162794	86.130063457226	41.6223757640181	1
Illinois	Morgan	17137	9076	61.3243243243243	4696	31.7297297297297	1028	6.94594594594595	7972	56.5550510783201	5806	41.188989784336	318	2.25595913734393	Race	Race	No Race	34801	27560	53.7010159651669	51.1465892597968	2.5544267053701	89.2445619378753	10.7554380621247	5.81017786845206	2.28441711445073	2.07752650785897	49.6824803884946	37.2029539381052	18.5253297319043	47760	7.24315469225369	9.18142053738804	79.3626327848365	36.2280923847301	1
Illinois	Moultrie	17139	4455	70.9056183351902	1481	23.5715422568837	347	5.52283940792615	3784	62.4731715370646	2144	35.3970612514446	129	2.12976721149084	Race	Race	No Race	14915	11165	56.2740707568294	54.2498880429915	2.02418271383789	97.2779081461616	2.72209185383842	0.362051625879987	1.13979215554811	0.945357023131076	51.4180355346966	37.6935970499497	18.8937311431445	51432	3.95503746877602	15.8952137088832	82.942682686626	69.2375050518658	1
Illinois	Ogle	17141	14352	59.3229446534121	8050	33.2740875459844	1791	7.40296780060348	13422	57.4399794582103	9514	40.7155390080027	431	1.84448153378696	Race	Race	No Race	52034	38580	62.7086573354069	60.5676516329705	2.14100570243649	87.6984279509551	12.3015720490449	0.957066533420456	9.5898835376869	5.53292078256525	50.1595110889034	36.2224699235115	17.0599992312719	55832	6.54068675332482	11.7438912262127	80.1621576439776	47.0998373740584	1
Illinois	Peoria	17143	35633	45.3906220144453	38060	48.4822236092888	4810	6.12715437626588	36774	46.8990320235681	40209	51.2797949267322	1428	1.82117304969966	Race	Race	No Race	186818	136930	57.3307529394581	57.2635653253487	0.0671876141093932	70.8133049277907	29.1866950722093	17.2162211350084	4.47280240662035	5.4170369022257	51.5169844447537	40.6497232600713	14.9557323170144	51632	8.22411076936267	9.74250793088456	70.2024187184979	14.6455113837442	0
Illinois	Perry	17145	6855	69.572718968842	2462	24.9873135085761	536	5.43996752258195	5507	57.6709603099801	3819	39.9937166195413	223	2.33532307047858	Race	Race	No Race	21595	17255	57.1022891915387	55.3404810199942	1.76180817154448	86.4737207686965	13.5262792313035	8.44176892799259	2.95438758971984	1.14841398471868	45.8300532530678	35.8833063209076	17.2169483676777	43308	6.62704642296479	15.0921130269455	86.6190257654232	43.6420581655481	1
Illinois	Piatt	17147	5634	62.544404973357	2645	29.3627886323268	729	8.09280639431616	5413	62.1683702767888	3090	35.4886872631216	204	2.34294246008958	Race	Race	No Race	16469	12645	71.2376433372875	68.8572558323448	2.38038750494266	96.6543202380229	3.34567976197705	0.394680915659724	1.25690691602405	1.08689052158601	50.543445260793	34.5983362681401	18.2221142753051	69160	6.2881224353998	4.75984796129924	70.1364892881824	67.660948054277	1
Illinois	Pike	17149	5754	76.4143426294821	1413	18.7649402390438	363	4.8207171314741	4860	66.7032665385671	2278	31.265440570958	148	2.03129289047488	Race	Race	No Race	16054	12445	60.5062274005625	58.5456006428284	1.96062675773403	95.589884141024	4.41011585897596	1.2333374859848	1.25825339479258	0.647813629002118	50.1744113616544	35.9723433412234	19.826834433786	40157	6.56827549527988	12.1469431533786	84.6531998569896	72.3067559342666	1
Illinois	Pope	17151	1678	78.3380018674136	375	17.5070028011204	89	4.15499533146592	1512	68.046804680468	650	29.2529252925293	60	2.7002700270027	Race	Race	No Race	4255	3510	61.025641025641	63.3048433048433	-2.27920227920227	90.9988249118684	9.0011750881316	4.70035252643948	1.97414806110458	1.01057579318449	47.1915393654524	28.5076380728555	26.1574618096357	39243	8.51800554016621	12.760736196319	86.2576687116564	100	1
Illinois	Pulaski	17153	1675	61.2431444241316	962	35.1736745886654	98	3.58318098720293	1564	52.0812520812521	1389	46.2537462537463	50	1.66500166500167	Race	Race	No Race	5792	4450	61.4606741573034	67.4831460674157	-6.02247191011236	63.4841160220994	36.5158839779006	31.2154696132597	1.95096685082873	1.22582872928177	50.9841160220994	35.100138121547	20.1657458563536	32538	11.8972510139703	17.2754195459033	88.9684106614018	100	1
Illinois	Putnam	17155	1767	56.7984570877531	1147	36.8691738990678	197	6.33236901317904	1502	47.9106858054226	1559	49.7288676236045	74	2.36044657097289	Race	Race	No Race	5746	4495	69.210233592881	69.7441601779755	-0.533926585094548	92.8994082840237	7.10059171597634	0.29585798816568	4.99477897667943	2.57570483814828	49.3212669683258	32.2311172989906	20.1009397841977	64085	5.76131687242798	8.40496657115568	85.6017191977077	100	1
Illinois	Randolph	17157	10023	70.6143440890517	3439	24.2285472734958	732	5.15710863745244	8290	57.6014452473596	5759	40.0152862701501	343	2.38326848249027	Race	Race	No Race	32934	26390	53.7855248200076	54.5358090185676	-0.75028419856006	85.2310681970001	14.7689318029999	10.4512054411854	2.9877937693569	1.28438695572964	45.0264164693022	33.1147142770389	17.2405416894395	48343	5.23959426372858	15.5260853246591	87.00529630093	42.6424901421914	1
Illinois	Richland	17159	5739	74.6876626756898	1584	20.6142634044768	361	4.69807391983342	4756	65.3117275473771	2362	32.4361439165065	164	2.25212853611645	Race	Race	No Race	16072	12355	62.1934439498179	58.9397005261028	3.25374342371509	95.8063713290194	4.19362867098059	0.566202090592335	1.52439024390244	1.35017421602787	50.765306122449	35.9009457441513	19.8108511697362	45597	5.63890325918262	12.7238538681948	79.4143982808023	43.4670116429495	1
Illinois	Rock Island	17161	26998	42.1883301559521	32298	50.4703565959309	4698	7.34131324811701	24934	38.3505598621878	39157	60.2267134243878	925	1.42272671342439	Race	Race	No Race	146536	107595	59.4767414842697	60.426599749059	-0.949858264789263	73.3294207566741	26.6705792433259	9.23732052191953	12.3464541136649	7.93320412731342	50.7766009717749	37.5395807173664	17.5247038270459	50208	7.73587456069208	11.3717065019545	77.9588020569132	10.9199842760902	0
Illinois	St. Clair	17163	53857	44.664952728479	60756	50.3864654171504	5967	4.94858185437054	50125	41.9575444059398	67285	56.3214638474545	2056	1.72099174660573	Race	Race	No Race	265569	198690	60.6875031456037	60.1268307413559	0.560672404247818	62.3916948137772	37.6083051862228	29.7353983333898	3.76851213808841	2.64639321607567	51.7439912037926	39.7640537863983	13.8400942881134	50006	8.2998640268488	9.45738879625039	73.8552886565415	9.75464348135202	0
Illinois	Saline	17165	8276	72.6985242445538	2572	22.5931131412509	536	4.70836261419536	6806	63.4888059701493	3701	34.5242537313433	213	1.98694029850746	Race	Race	No Race	24659	19145	59.4620005223296	55.9937320449203	3.46826847740925	91.7636562715439	8.23634372845615	3.36996634088974	1.64240236830366	1.27742406423618	51.1172391418955	36.4329453749138	19.0964759317085	40290	12.413978014121	13.92751178079	84.0188492640642	43.6639505479067	1
Illinois	Sangamon	17167	49944	50.7700283614406	40907	41.5835645959765	7522	7.64640704258282	50225	53.2625640264271	42107	44.6535944939924	1965	2.08384147958047	Race	Race	No Race	198639	150365	65.422804509028	62.7120673028963	2.71073720613174	81.0586037988512	18.9413962011488	12.5287581995479	2.12294665196663	3.05327755375329	51.9580746983221	37.6975317032405	15.5624021466077	56742	7.5377855038872	7.76681206033103	65.6804864078953	14.1265540728737	1
Illinois	Schuyler	17169	2524	65.9352142110763	1075	28.0825496342738	229	5.98223615464995	2069	53.1876606683805	1727	44.3958868894602	94	2.41645244215938	Race	Race	No Race	7205	5805	65.9431524547804	67.0111972437554	-1.06804478897502	93.8792505204719	6.1207494795281	4.84385843164469	0.29146426092991	0.943789035392089	45.9680777238029	30.1734906315059	19.5697432338654	48396	6.19912335629305	11.2205090098458	81.107189299647	57.6352067868505	1
Illinois	Scott	17171	1966	75.3834355828221	535	20.5138036809816	107	4.10276073619632	1587	62.1135029354207	910	35.6164383561644	58	2.27005870841487	Race	Race	No Race	5169	3985	65.4454203262233	64.1154328732748	1.32998745294856	97.2141613464887	2.78583865351132	0	1.16076610562972	0.502998645772877	51.1897852582705	34.2232540143161	18.9785258270458	46210	9.68113714944295	7.69653655854865	87.9054425508521	100	1
Illinois	Shelby	17173	8229	74.7411444141689	2288	20.7811080835604	493	4.47774750227066	6843	65.8297258297258	3342	32.1500721500721	210	2.02020202020202	Race	Race	No Race	22011	17180	64.0861466821886	60.5064027939464	3.57974388824216	97.5057925582663	2.49420744173368	0.626959247648903	0.958611603289264	0.417972831765935	50.3430103130253	34.2465131070828	20.448866475853	48572	5.37436839687644	7.7336747759283	84.8079385403329	77.7310736484371	1
Illinois	Stark	17175	1778	64.8195406489245	751	27.3787823550857	214	7.80167699598979	1528	57.4004507888805	1095	41.1344853493614	39	1.46506386175808	Race	Race	No Race	5840	4595	59.6953210010881	57.9325353645267	1.76278563656148	96.4554794520548	3.54452054794521	0.719178082191781	1.26712328767123	0.582191780821918	50.5479452054795	32.6198630136986	24.1952054794521	52058	6.85131195335277	12.2966507177033	83.2775119617225	100	1
Illinois	Stephenson	17177	11083	54.4806567369611	7768	38.1851251044585	1492	7.33421815858035	10512	49.9263832818808	10165	48.2783186891475	378	1.79529802897174	Race	Race	No Race	46283	35830	56.7764443204019	58.7636059168295	-1.98716159642758	83.7953460233779	16.2046539766221	9.25825897197675	3.43106540198345	2.02450143681265	51.638830672169	34.6196227556554	20.5604649655381	45624	8.52044483910525	9.27983791748527	82.1371561886051	40.0934794911027	1
Illinois	Tazewell	17179	38707	60.1040372670807	20685	32.1195652173913	5008	7.77639751552795	35335	57.8806840518936	24438	40.030795439654	1275	2.08852050845237	Race	Race	No Race	135400	103210	62.3970545489778	59.1493072376708	3.24774731130704	94.3249630723781	5.67503692762186	1.20014771048744	2.21196454948301	1.84342688330871	50.6410635155096	36.3367799113737	16.9852289512555	60178	5.07703081232493	7.19783140214734	74.9888380992878	20.4181869211339	1
Illinois	Union	17181	5790	67.8224200538831	2402	28.1363476631135	345	4.0412322830034	4957	59.8526925863318	3137	37.8773243177976	188	2.26998309587056	Race	Race	No Race	17458	13550	63.0036900369004	61.1217712177122	1.8819188191882	91.4136785427884	8.5863214572116	0.481154771451484	4.94329247336465	2.64062320998969	49.5761255584832	34.425478290755	19.4924962767786	45464	6.31472594089417	14.364420312999	78.704886617694	65.8692722371968	1
Illinois	Vermilion	17183	19087	62.4370297677462	10039	32.8393850179915	1444	4.72358521426235	16892	55.7234281190209	12878	42.482021508214	544	1.79455037276506	Race	Race	No Race	79613	59545	51.3393232009405	50.9093962549332	0.429926946007221	79.1843040709432	20.8156959290568	13.6422443570774	4.70274955095273	2.19687739439539	50.346049012096	38.2236569404494	17.4431311469232	43552	9.74822466107166	12.7724587492361	86.0404822311524	31.2563552833078	1
Illinois	Wabash	17185	4047	74.0666178623719	1151	21.0651537335286	266	4.86822840409956	3478	67.7444487728866	1590	30.970003895598	66	1.28554733151539	Race	Race	No Race	11587	8890	61.4623172103487	57.7502812148481	3.71203599550056	95.3137136446017	4.68628635539829	1.00975230862173	1.72607232243031	2.66678173815483	51.2470872529559	36.2216276862001	18.9263830154483	46871	8.5981308411215	10.604929051531	82.823002240478	38.8967941742697	1
